242	Compound::DB11124
243	Gene::2491
244	Compound::DB01251
245	Compound::DB01410
246	Anatomy::UBERON:0001235
247	Gene::4327
248	Gene::1154
249	Biological Process::GO:0046627
250	Compound::DB06271
251	Compound::DB13538
252	Gene::6181
253	Molecular Function::GO:0003735
254	Compound::DB11672
255	Gene::3458
256	Gene::5771
257	Molecular Function::GO:0016788
258	Gene::9039
259	Gene::80196
260	Gene::142686
261	Gene::92912
262	Gene::6009
263	Gene::23770
264	Gene::3479
265	Biological Process::GO:0021936
266	Compound::DB01100
267	Compound::DB06595
268	Gene::8315
269	Gene::9277
270	Gene::54853
271	Gene::51318
272	Gene::9553
273	Gene::7163
274	Molecular Function::GO:0005509
275	Compound::DB01049
276	Gene::2963
277	Gene::6667
278	Gene::2792
279	Gene::136
280	Gene::6997
281	Biological Process::GO:0007507
282	Gene::3780
283	Biological Process::GO:0071804
284	Gene::26268
285	Gene::51122
286	Gene::369
287	Gene::7094
288	Gene::403850
289	Tax::9615
290	Compound::DB00647
291	Compound::DB09484
292	Gene::4313
293	Compound::DB00314
294	Atc::J04AB30
295	Gene::200424
296	Biological Process::GO:0018205
297	Gene::643
298	Gene::259286
299	Compound::DB00939
300	Compound::DB06292
301	Compound::MESH:D000305
302	Disease::MESH:D014376
303	Gene::7405
304	Gene::84722
305	Gene::84643
306	Gene::79019
307	Gene::10985
308	Gene::55127
309	Gene::140679
310	Gene::56949
311	Gene::84261
312	Gene::55958
313	Gene::6793
314	Molecular Function::GO:0042803
315	Compound::DB00490
316	Compound::DB01397
317	Gene::899
318	Gene::8945
319	Gene::5879
320	Gene::115557
321	Anatomy::UBERON:0002082
322	Gene::58488
323	Gene::5515
324	Biological Process::GO:0010563
325	Compound::DB00589
326	Gene::3357
327	Compound::MESH:C027576
328	Gene::4609
329	Gene::9781
330	Compound::DB00945
331	Compound::DB12245
332	Compound::DB00606
333	Compound::DB01551
334	Gene::6135
335	Gene::6132
336	Gene::30836
337	Gene::134430
338	Gene::7316
339	Gene::285527
340	Compound::DB01204
341	Compound::DB11988
342	Compound::DB00316
343	Compound::DB00363
344	Gene::53615
345	Gene::9219
346	Gene::9525
347	Gene::51160
348	Compound::DB00275
349	Compound::DB08960
350	Gene::669
351	Biological Process::GO:0010906
352	Gene::105259599
353	Disease::MESH:C562750
354	Compound::DB00022
355	Compound::DB01544
356	Anatomy::UBERON:0002450
357	Gene::340152
358	Gene::22941
359	Compound::DB00749
360	Compound::DB01016
361	Gene::23223
362	Gene::23307
363	Gene::138805
364	Compound::DB05550
365	Compound::DB12240
366	Compound::DB01240
367	Gene::24715
368	Gene::383
369	Biological Process::GO:0009064
370	Gene::5781
371	Gene::5394
372	Gene::1368
373	Gene::10942
374	Compound::DB00681
375	Compound::DB00684
376	Gene::6833
377	Biological Process::GO:0032880
378	Anatomy::UBERON:0000473
379	Gene::143
380	Compound::DB04932
381	Compound::DB07447
382	Gene::51324
383	Gene::7186
384	Gene::142678
385	Anatomy::UBERON:0001135
386	Gene::51150
387	Gene::10450
388	Gene::51340
389	Gene::260293
390	Compound::DB09413
391	Compound::DB13486
392	Gene::9332
393	Biological Process::GO:0006897
394	Compound::DB09215
395	Compound::DB13616
396	Compound::DB06420
397	Compound::DB09297
398	Gene::27338
399	Gene::135892
400	Compound::DB00343
401	Compound::DB00920
402	Compound::DB12141
403	Gene::9094
404	Gene::9540
405	Compound::DB00949
406	Compound::DB01601
407	Compound::DB00831
408	Compound::DB01433
409	Gene::3791
410	Compound::DB08009
411	Compound::DB05885
412	Compound::DB09260
413	Gene::55008
414	Gene::140461
415	Compound::DB01509
416	Compound::DB11552
417	Gene::6616
418	Gene::84258
419	Gene::80331
420	Gene::5284
421	Compound::DB00706
422	Compound::DB08840
423	Gene::680
424	Gene::351
425	Compound::DB00051
426	Compound::DB15336
427	Gene::139818
428	Gene::468
429	Gene::467
430	Gene::10773
431	Gene::58
432	Compound::DB01015
433	Compound::DB09481
434	Gene::6173
435	Gene::6176
436	Compound::DB00519
437	Compound::DB06723
438	Gene::8749
439	Gene::3579
440	Gene::7408
441	Compound::DB01188
442	Gene::10733
443	Gene::6206
444	Gene::7846
445	Compound::MESH:C111237
446	Disease::MESH:D005910
447	Gene::23155
448	Molecular Function::GO:0005253
449	Gene::9276
450	Gene::23272
451	Gene::16193
452	Gene::12918
453	Gene::4544
454	Gene::2852
455	Gene::9666
456	Compound::DB13733
457	Gene::9978
458	Gene::9870
459	Compound::DB00911
460	Compound::DB13139
461	Gene::23165
462	Gene::84271
463	Gene::3569
464	Pathway::PC7_3983
465	Compound::DB00784
466	Compound::DB07767
467	Gene::10217
468	Gene::6279
469	Compound::DB00715
470	Gene::5286
471	Gene::4885
472	Gene::610164
473	Compound::DB01593
474	Gene::1401
475	Gene::8924
476	Gene::57531
477	Gene::102175912
478	Disease::MESH:D007511
479	Gene::4809
480	Gene::7448
481	Compound::DB06414
482	Gene::4342
483	Gene::5604
484	Gene::54826
485	Gene::1277
486	Disease::MESH:D001943
487	Gene::2515
488	Gene::125972
489	Gene::58475
490	Gene::9648
491	Compound::DB00714
492	Compound::DB12401
493	Gene::4000
494	Biological Process::GO:0044744
495	Compound::DB00969
496	Compound::DB06554
497	Gene::378807
498	Molecular Function::GO:0015077
499	Gene::3336
500	Gene::8338
501	Gene::23326
502	Gene::7741
503	Gene::440295
504	Gene::6383
505	Biological Process::GO:0006775
506	Gene::1262
507	Gene::196335
508	Gene::10818
509	Gene::7314
510	Compound::DB01024
511	Compound::DB12025
512	Compound::DB00468
513	Compound::DB09137
514	Gene::100526794
515	Gene::5139
516	Gene::4935
517	Gene::2867
518	Compound::DB00081
519	Compound::DB11657
520	Gene::5624
521	Gene::80341
522	Gene::448834
523	Gene::375791
524	Compound::DB13166
525	Compound::DB14509
526	Gene::55681
527	Biological Process::GO:0016197
528	Compound::DB00301
529	Side Effect::C0009806
530	Gene::5430
531	Gene::55107
532	Gene::79954
533	Gene::8568
534	Gene::57326
535	Gene::3630
536	Gene::10540
537	Anatomy::UBERON:0001890
538	Gene::7332
539	Compound::DB00585
540	Compound::DB00649
541	Gene::6898
542	Gene::10499
543	Compound::DB00641
544	Compound::DB01435
545	Gene::197
546	Gene::1
547	Anatomy::UBERON:0000995
548	Gene::57535
549	Compound::DB01233
550	Compound::DB13673
551	Compound::DB01041
552	Side Effect::C0035333
553	Gene::2885
554	Gene::341799
555	Gene::672
556	Gene::56852
557	Gene::8187
558	Gene::3385
559	Anatomy::UBERON:0002367
560	Gene::6565
561	Gene::60487
562	Gene::54867
563	Gene::5425
564	Gene::124739
565	Compound::DB00860
566	Compound::DB05488
567	Gene::2597
568	Gene::176
569	Anatomy::UBERON:0002371
570	Gene::23192
571	Compound::DB00758
572	Compound::DB09030
573	Gene::4670
574	Gene::79869
575	Compound::DB00426
576	Compound::DB00619
577	Gene::84447
578	Gene::6846
579	Gene::2784
580	Compound::DB01624
581	Compound::DB07780
582	Gene::117
583	Biological Process::GO:0007202
584	Gene::84328
585	Gene::148156
586	Gene::5245
587	Gene::79836
588	Anatomy::UBERON:0001744
589	Gene::5694
590	Compound::MESH:C402416
591	Gene::3171066
592	Compound::DB05227
593	Compound::DB13754
594	Gene::54557
595	Gene::10742
596	Gene::54475
597	Gene::84916
598	Compound::DB06441
599	Compound::DB06730
600	Gene::10600
601	Gene::7874
602	Gene::200728
603	Gene::8471
604	Compound::DB01325
605	Compound::DB13584
606	Anatomy::UBERON:0002037
607	Gene::23243
608	Gene::821
609	Gene::488
610	Gene::11044
611	Gene::3717
612	Gene::51286
613	Gene::3814
614	Gene::23566
615	Gene::51192
616	Molecular Function::GO:0042379
617	Gene::6352
618	Gene::94235
619	Compound::DB00568
620	Compound::DB08162
621	Anatomy::UBERON:0002368
622	Gene::414301
623	Gene::10048
624	Gene::5499
625	Gene::114794
626	Gene::51545
627	Gene::84080
628	Gene::56666
629	Gene::100126572
630	Gene::5433
631	Gene::3192
632	Compound::DB00690
633	Compound::DB13951
634	Side Effect::C0231688
635	Compound::DB12054
636	Anatomy::UBERON:0001017
637	Gene::51673
638	Compound::DB09070
639	Compound::DB11731
640	Compound::DB00338
641	Compound::DB00396
642	Gene::2904
643	Molecular Function::GO:0005262
644	Anatomy::UBERON:0000007
645	Gene::153830
646	Gene::5547
647	Biological Process::GO:0048878
648	Gene::596
649	Biological Process::GO:0040013
650	Gene::23194
651	Gene::22888
652	Gene::8363
653	Gene::84444
654	Gene::10935
655	Gene::2923
656	Pathway::PC7_2460
657	Gene::5682
658	Gene::51512
659	Gene::6499
660	Biological Process::GO:0006401
661	Gene::5021
662	Biological Process::GO:0043279
663	Gene::55957
664	Gene::1869
665	Compound::DB00887
666	Compound::DB11113
667	Gene::84930
668	Pathway::PC7_2519
669	Gene::54998
670	Gene::84340
671	Gene::2553
672	Gene::54442
673	Gene::51604
674	Biological Process::GO:0008610
675	Gene::6252
676	Cellular Component::GO:0031227
677	Disease::MESH:D045743
678	Side Effect::C0013927
679	Gene::79621
680	Biological Process::GO:1902749
681	Gene::2932
682	Biological Process::GO:0007420
683	Compound::DB00232
684	Compound::DB09204
685	Gene::8797
686	Biological Process::GO:0010942
687	Compound::DB00776
688	Compound::DB00938
689	Gene::95681
690	Gene::8766
691	Gene::117166
692	Molecular Function::GO:0010576
693	Anatomy::UBERON:0000996
694	Gene::51374
695	Compound::DB02377
696	Compound::DB13872
697	Gene::51514
698	Cellular Component::GO:0080008
699	Gene::578
700	Pathway::WP710_r79974
701	Gene::503618
702	Gene::1259
703	Gene::84140
704	Gene::51280
705	Gene::60528
706	Gene::115106
707	Gene::10490
708	Gene::345275
709	Gene::7106
710	Gene::5093
711	Gene::53981
712	Gene::2335
713	Biological Process::GO:0048870
714	Gene::859
715	Gene::857
716	Compound::DB01022
717	Gene::2677
718	Gene::2521
719	Gene::6231
720	Gene::22845
721	Gene::29954
722	Gene::5816
723	Cellular Component::GO:0036477
724	Gene::114781
725	Gene::84303
726	Gene::4580
727	Gene::3451
728	Gene::5777
729	Gene::4077
730	Gene::55128
731	Gene::66004
732	Gene::9249
733	Biological Process::GO:0010817
734	Gene::5434
735	Gene::8731
736	Compound::DB04573
737	Side Effect::C1291077
738	Gene::4843
739	Biological Process::GO:0002697
740	Gene::16
741	Molecular Function::GO:0016874
742	Gene::9776
743	Gene::8408
744	Gene::207
745	Gene::2931
746	Compound::DB00254
747	Gene::drugbank:BE0004799
748	Gene::9972
749	Gene::79023
750	Gene::5925
751	Gene::6502
752	Compound::DB01065
753	Compound::DB05396
754	Compound::DB01206
755	Compound::DB01238
756	Gene::2841
757	Gene::5697
758	Gene::6227
759	Gene::6161
760	Gene::10020
761	Gene::1351
762	Anatomy::UBERON:0001296
763	Gene::259173
764	Gene::3747
765	Anatomy::UBERON:0000057
766	Gene::163175
767	Gene::84541
768	Gene::10761
769	Gene::54799
770	Gene::285966
771	Gene::10296
772	Pathway::PC7_6540
773	Compound::DB11401
774	Compound::DB14022
775	Gene::55558
776	Gene::9690
777	Compound::DB13108
778	Compound::DB13666
779	Compound::DB00513
780	Disease::MESH:D004342
781	Gene::376497
782	Gene::2965
783	Gene::9150
784	Gene::83443
785	Gene::6870
786	Gene::2791
787	Compound::DB01059
788	Compound::DB12161
789	Compound::DB08794
790	Compound::DB13660
791	Gene::388552
792	Biological Process::GO:0048193
793	Gene::23600
794	Gene::5828
795	Compound::DB00469
796	Compound::DB00588
797	Compound::DB01259
798	Compound::DB13347
799	Compound::DB00533
800	Compound::DB09008
801	Gene::9488
802	Gene::167227
803	Gene::23363
804	Gene::84437
805	Gene::3855
806	Gene::3146
807	Gene::51399
808	Gene::4860
809	Gene::2224
810	Molecular Function::GO:0004659
811	Gene::254863
812	Gene::818
813	Compound::DB01166
814	Compound::DB12445
815	Gene::6636
816	Gene::22916
817	Gene::7318
818	Gene::140739
819	Gene::814
820	Cellular Component::GO:0005730
821	Gene::7917
822	Gene::8612
823	Compound::DB00583
824	Compound::DB14498
825	Gene::6714
826	Gene::10855
827	Gene::6709
828	Gene::4137
829	Gene::60
830	Disease::MESH:D019337
831	Gene::5979
832	Compound::DB08907
833	Compound::DB13946
834	Compound::DB13884
835	Gene::8850
836	Gene::58508
837	Gene::23381
838	Anatomy::UBERON:0002046
839	Gene::6596
840	Gene::11315
841	Molecular Function::GO:0016835
842	Gene::7157
843	Gene::2308
844	Compound::DB00581
845	Compound::DB13369
846	Gene::7422
847	Compound::MESH:C026677
848	Disease::MESH:D054198
849	Gene::3832
850	Gene::11169
851	Gene::53637
852	Gene::165140
853	Anatomy::UBERON:0002349
854	Gene::26175
855	Gene::843
856	Pathway::PC7_4688
857	Gene::5734
858	Compound::DB00683
859	Compound::DB01139
860	Compound::DB00757
861	Compound::DB01118
862	Gene::84727
863	Gene::223082
864	Gene::4519
865	Gene::4151
866	Gene::6839
867	Gene::7089
868	Gene::1378
869	Gene::8874
870	Gene::868
871	Gene::4193
872	Gene::59283
873	Gene::652
874	Gene::29106
875	Compound::DB00404
876	Compound::DB01246
877	Gene::2588
878	Gene::23197
879	Gene::10383
880	Gene::5116
881	Gene::1871
882	Gene::1021
883	Gene::55164
884	Gene::79003
885	Gene::2625
886	Biological Process::GO:0010565
887	Compound::DB00679
888	Compound::DB01600
889	Gene::4159
890	Gene::111
891	Compound::DB15203
892	Gene::2810
893	Biological Process::GO:0033673
894	Gene::84735
895	Compound::DB00013
896	Compound::DB00472
897	Compound::DB00561
898	Compound::DB11871
899	Gene::25
900	Biological Process::GO:0050770
901	Compound::DB08737
902	Gene::1741
903	Gene::6300
904	Compound::DB06607
905	Compound::DB13952
906	Gene::55742
907	Gene::170506
908	Gene::5690
909	Gene::27068
910	Compound::DB09042
911	Compound::DB13385
912	Anatomy::UBERON:0000178
913	Gene::5205
914	Gene::11034
915	Gene::140462
916	Gene::10213
917	Gene::5713
918	Gene::8111
919	Gene::10681
920	Gene::154214
921	Gene::51444
922	Gene::23013
923	Biological Process::GO:0045597
924	Gene::268
925	Biological Process::GO:0001880
926	Compound::DB00224
927	Compound::DB06741
928	Compound::DB00324
929	Compound::DB08382
930	Compound::DB00458
931	Compound::DB13338
932	Gene::1437
933	Gene::1438
934	Gene::4543
935	Biological Process::GO:0070201
936	Gene::9122
937	Gene::1465
938	Gene::836
939	Gene::1977
940	Compound::DB01110
941	Compound::DB13791
942	Gene::2785
943	Gene::6346
944	Compound::DB00537
945	Compound::DB11364
946	Gene::3932
947	Gene::7305
948	Gene::6820
949	Gene::4118
950	Gene::84984
951	Gene::3897
952	Pathway::PC7_4449
953	Gene::56964
954	Gene::6330
955	Gene::288
956	Gene::2554
957	Compound::DB00842
958	Disease::MESH:C562840
959	Gene::64215
960	Gene::23588
961	Gene::10488
962	Gene::8368
963	Pathway::PC7_2521
964	Gene::193003
965	Disease::MESH:D009437
966	Compound::DB04831
967	Compound::DB08797
968	Gene::79176
969	Compound::DB01331
970	Compound::DB06796
971	Compound::DB04070
972	Compound::DB00195
973	Compound::DB06216
974	Compound::DB13423
975	Compound::DB08916
976	Compound::DB13804
977	Gene::817
978	Gene::2890
979	Compound::DB13708
980	Compound::DB15465
981	Gene::63935
982	Compound::DB00957
983	Anatomy::UBERON:0000045
984	Gene::5863
985	Gene::10426
986	Gene::10640
987	Gene::5726
988	Gene::259294
989	Compound::DB13537
990	Gene::1917
991	Gene::10987
992	Gene::9859
993	Gene::81610
994	Gene::83547
995	Gene::1781
996	Compound::DB13253
997	Compound::DB13817
998	Compound::DB09027
999	Compound::DB13532
1000	Gene::387
1001	Gene::5997
1002	Compound::DB00972
1003	Compound::DB13665
1004	Compound::DB11986
1005	Compound::DB13691
1006	Gene::3550
1007	Gene::7150
1008	Gene::4904
1009	Pathway::WP706_r80056
1010	Compound::DB09154
1011	Compound::DB13201
1012	Gene::217
1013	Gene::98
1014	Gene::9625
1015	Gene::28952
1016	Gene::51397
1017	Gene::6885
1018	Compound::DB11660
1019	Gene::26692
1020	Gene::26515
1021	Anatomy::UBERON:0000991
1022	Gene::51622
1023	Gene::83759
1024	Biological Process::GO:0034248
1025	Gene::5347
1026	Gene::9475
1027	Anatomy::UBERON:0002240
1028	Gene::4780
1029	Gene::9295
1030	Gene::1993
1031	Gene::3183
1032	Gene::440563
1033	Disease::MESH:D005922
1034	Gene::23395
1035	Compound::DB09125
1036	Compound::DB09279
1037	Compound::DB12610
1038	Gene::1452
1039	Gene::54881
1040	Gene::1072
1041	Biological Process::GO:0014031
1042	Compound::DB00898
1043	Compound::DB04356
1044	Gene::4209
1045	Gene::2186
1046	Gene::84832
1047	Gene::83878
1048	Compound::DB00159
1049	Compound::DB00870
1050	Compound::DB00625
1051	Compound::DB01359
1052	Gene::145748
1053	Compound::DB08901
1054	Gene::10567
1055	Gene::6387
1056	Gene::5261
1057	Gene::3856
1058	Compound::DB00841
1059	Compound::DB09257
1060	Compound::DB00852
1061	Compound::DB01295
1062	Gene::51128
1063	Gene::9801
1064	Gene::4316
1065	Gene::9728
1066	Gene::245973
1067	Gene::64077
1068	Anatomy::UBERON:0000992
1069	Gene::114804
1070	Compound::DB06803
1071	Gene::79892
1072	Compound::DB00539
1073	Disease::MESH:D008545
1074	Gene::56983
1075	Compound::DB02105
1076	Gene::898
1077	Gene::5934
1078	Compound::DB00139
1079	Compound::DB00812
1080	Gene::28512
1081	Gene::1396
1082	Gene::8812
1083	Gene::891
1084	Gene::1785
1085	Gene::259290
1086	Gene::718
1087	Compound::DB01092
1088	Gene::22887
1089	Gene::3018
1090	Gene::4211
1091	Compound::DB00308
1092	Compound::DB09103
1093	Compound::DB00675
1094	Compound::DB09016
1095	Gene::9913
1096	Gene::5528
1097	Gene::51143
1098	Gene::8607
1099	Compound::DB04817
1100	Compound::DB06826
1101	Compound::DB00494
1102	Compound::DB01488
1103	Gene::286499
1104	Gene::55216
1105	Compound::DB00788
1106	Compound::DB01394
1107	Compound::DB00635
1108	Side Effect::C0036974
1109	Compound::MESH:D012964
1110	Gene::110876
1111	Anatomy::UBERON:0002107
1112	Gene::408050
1113	Gene::26030
1114	Molecular Function::GO:0005088
1115	Gene::7444
1116	Gene::9232
1117	Gene::4065
1118	Gene::3339
1119	Gene::9955
1120	Gene::3672
1121	Biological Process::GO:0060326
1122	Compound::DB08881
1123	Compound::DB00427
1124	Gene::24448
1125	Gene::4535
1126	Gene::3371
1127	Gene::55110
1128	Gene::23283
1129	Compound::DB00839
1130	Compound::DB13950
1131	Gene::5349
1132	Compound::DB11859
1133	Compound::DB13948
1134	Gene::80230
1135	Gene::1738
1136	Compound::DB00928
1137	Compound::DB09395
1138	Molecular Function::GO:0043177
1139	Gene::3050
1140	Gene::4350
1141	Gene::7046
1142	Gene::51001
1143	Compound::DB11555
1144	Compound::DB12867
1145	Gene::8178
1146	Compound::DB01017
1147	Compound::DB01192
1148	Compound::DB13380
1149	Compound::DB14499
1150	Compound::DB00327
1151	Compound::DB01565
1152	Gene::2475
1153	Gene::7040
1154	Compound::DB11383
1155	Gene::84986
1156	Gene::3360
1157	Gene::7432
1158	Gene::988
1159	Gene::7277
1160	Compound::DB00325
1161	Disease::MESH:D006973
1162	Gene::6613
1163	Gene::9869
1164	Compound::DB00262
1165	Compound::DB13266
1166	Gene::5583
1167	Compound::DB04216
1168	Gene::54955
1169	Gene::84445
1170	Gene::2263
1171	Biological Process::GO:0061458
1172	Compound::DB00428
1173	Compound::DB01405
1174	Compound::DB00732
1175	Compound::DB01339
1176	Gene::959
1177	Gene::93343
1178	Gene::3593
1179	Gene::55556
1180	Gene::5827
1181	Compound::DB01177
1182	Gene::139322
1183	Gene::6461
1184	Gene::51360
1185	Gene::8822
1186	Biological Process::GO:0032990
1187	Compound::DB00594
1188	Compound::DB09414
1189	Gene::55527
1190	Gene::26267
1191	Compound::DB00515
1192	Compound::DB05325
1193	Gene::2887
1194	Gene::57192
1195	Compound::DB06762
1196	Compound::DB13453
1197	Gene::1673
1198	Gene::100289462
1199	Compound::DB01168
1200	Compound::DB13136
1201	Gene::9709
1202	Gene::10362
1203	Compound::DB01135
1204	Compound::DB05710
1205	Gene::27229
1206	Cellular Component::GO:0055037
1207	Compound::DB00620
1208	Side Effect::C0677500
1209	Gene::4831
1210	Compound::DB00440
1211	Compound::DB06589
1212	Gene::64928
1213	Gene::6138
1214	Gene::6235
1215	Gene::6571
1216	Biological Process::GO:0015696
1217	Gene::11167
1218	Gene::140825
1219	Gene::10298
1220	Gene::6284
1221	Compound::DB01132
1222	Side Effect::C0042075
1223	Compound::DB06705
1224	Compound::DB00402
1225	Compound::DB01580
1226	Compound::DB01095
1227	Side Effect::C0042373
1228	Compound::DB00460
1229	Side Effect::C0019080
1230	Gene::4297
1231	Compound::DB00319
1232	Compound::DB00603
1233	Compound::DB00845
1234	Compound::DB01026
1235	Compound::DB00218
1236	Compound::DB08962
1237	Gene::5568
1238	Gene::390326
1239	Gene::156
1240	Gene::1237
1241	Gene::55633
1242	Gene::56159
1243	Compound::DB09034
1244	Gene::2764
1245	Gene::5566
1246	Compound::DB01972
1247	Gene::2766
1248	Gene::10641
1249	Gene::7867
1250	Compound::DB09078
1251	Compound::DB01200
1252	Compound::DB08904
1253	Gene::9572
1254	Biological Process::GO:0046889
1255	Gene::5443
1256	Disease::MESH:D014277
1257	Gene::7336
1258	Gene::1643
1259	Gene::7172
1260	Gene::1620
1261	Gene::284695
1262	Anatomy::UBERON:0001231
1263	Gene::64778
1264	Gene::2026
1265	Pathway::PC7_4162
1266	Gene::1678
1267	Gene::100287932
1268	Compound::DB01133
1269	Compound::DB11727
1270	Gene::7525
1271	Gene::5296
1272	Gene::4548
1273	Gene::29946
1274	Compound::DB00320
1275	Compound::DB06579
1276	Gene::3035
1277	Gene::5111
1278	Compound::DB08927
1279	Compound::DB13648
1280	Compound::DB01071
1281	Gene::11343
1282	Gene::54
1283	Gene::3166
1284	Gene::50674
1285	Gene::3843
1286	Gene::100130733
1287	Compound::CHEBI:25094
1288	Gene::213
1289	Gene::2833
1290	Gene::80835
1291	Gene::5747
1292	Gene::8503
1293	Gene::2888
1294	Gene::5584
1295	Gene::10189
1296	Gene::2079
1297	Gene::80328
1298	Biological Process::GO:0046649
1299	Gene::29116
1300	Gene::3661
1301	Gene::10616
1302	Compound::DB08824
1303	Compound::DB09277
1304	Gene::25814
1305	Gene::146057
1306	Gene::1975
1307	Gene::6164
1308	Compound::DB00445
1309	Compound::DB04914
1310	Compound::DB00798
1311	Compound::DB01221
1312	Gene::6232
1313	Gene::991
1314	Gene::4695
1315	Gene::4697
1316	Gene::6228
1317	Gene::1981
1318	Compound::DB00374
1319	Compound::DB01263
1320	Gene::200916
